Name,Console,Year_of_Release,ESRB_rating,Publisher,Global_players,Genre,Critic_Score,User_Score,NA_Sales,EU_Sales,JP_Sales,Other_Country_Sales,Sequel,Lifecycle,MaxPlayers,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform,RealTime,TurnBased,VisualNovel,FirstPerson,SideScrolling,TopDown,ThirdPerson
PQ: Practical Intelligence Quotient,PSP,2005,E,D3Publisher,0.08,Puzzle,69.0,8.5,0.07,0.0,0.0,0.01,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PaRappa The Rapper,PS,1996,K-A,Sony Computer Entertainment,1.92,Misc,92.0,7.4,0.26,0.16,1.46,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PaRappa The Rapper,PSP,2006,E,Sony Computer Entertainment,0.14,Misc,67.0,5.2,0.11,0.0,0.02,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PaRappa The Rapper 2,PS2,2001,E,Sony Computer Entertainment,0.14,Misc,67.0,6.6,0.07,0.05,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac 'n Roll,DS,2005,E,Namco Bandai Games,0.11,Platform,72.0,5.9,0.09,0.0,0.02,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man Collection,GBA,2001,E,Atari,2.94,Puzzle,79.0,7.8,2.07,0.77,0.05,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man Fever,PS2,2001,E,Sony Computer Entertainment,0.51,Misc,47.0,6.3,0.25,0.2,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man Party,Wii,2010,E10+,Namco Bandai Games,0.61,Misc,59.0,5.9,0.47,0.08,0.01,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man Party 3D,3DS,2011,E,Namco Bandai Games,0.15,Misc,43.0,5.4,0.09,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man Power Pack,PS2,2008,E,Namco Bandai Games,0.08,Misc,62.0,5.0,0.04,0.03,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man World 2,GBA,2005,E,Zoo Digital Publishing,0.11,Action,51.0,6.0,0.08,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man World 2,GC,2002,E,Nintendo,0.37,Action,74.0,8.3,0.28,0.07,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man World 2,PS2,2002,E,Namco Bandai Games,1.51,Action,73.0,7.8,1.26,0.05,0.0,0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man World 2,XB,2002,E,Namco Bandai Games,0.49,Action,66.0,6.4,0.36,0.11,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man World 3,DS,2005,E,Namco Bandai Games,0.17,Platform,44.0,6.4,0.15,0.0,0.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pac-Man World 3,GC,2005,E,Namco Bandai Games,0.09,Platform,66.0,7.3,0.07,0.02,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pac-Man World 3,PS2,2005,E,Namco Bandai Games,0.21,Platform,63.0,5.2,0.1,0.08,0.0,0.03,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pac-Man World 3,PSP,2005,E,Namco Bandai Games,0.07,Platform,61.0,6.0,0.07,0.0,0.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pac-Man World 3,XB,2005,E,Namco Bandai Games,0.15,Platform,65.0,7.2,0.11,0.04,0.0,0.01,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pac-Man World Rally,GC,2006,E,Namco Bandai Games,0.08,Racing,57.0,7.8,0.06,0.02,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pac-Man World Rally,PS2,2006,E,Namco Bandai Games,0.02,Racing,54.0,7.4,0.01,0.01,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pac-Man World Rally,PSP,2006,E,Namco Bandai Games,0.04,Racing,51.0,5.7,0.04,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pac-Man and the Ghostly Adventures 2,3DS,2014,E10+,Namco Bandai Games,0.08,Adventure,60.0,3.2,0.03,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man and the Ghostly Adventures 2,PS3,2014,E10+,Namco Bandai Games,0.09,Adventure,59.0,6.3,0.05,0.03,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man and the Ghostly Adventures 2,WiiU,2014,E10+,Namco Bandai Games,0.07,Adventure,63.6,7.0,0.04,0.02,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Man and the Ghostly Adventures 2,X360,2014,E10+,Namco Bandai Games,0.11,Adventure,60.0,6.5,0.05,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pac-Pix,DS,2005,E,Namco Bandai Games,0.27,Puzzle,71.0,7.1,0.16,0.0,0.1,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Painkiller,PC,2004,M,DreamCatcher Interactive,0.02,Shooter,81.0,8.1,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Painkiller: Hell Wars,XB,2006,M,DreamCatcher Interactive,0.04,Shooter,68.0,7.4,0.03,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pandora's Tower,Wii,2011,T,Nintendo,0.31,Role-Playing,73.0,8.0,0.11,0.1,0.08,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panzer Dragoon Orta,XB,2002,T,Sega,0.26,Shooter,90.0,8.5,0.16,0.05,0.04,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paper Mario: Color Splash,WiiU,2016,E,Nintendo,0.42,Role-Playing,75.0,6.8,0.2,0.14,0.05,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paper Mario: Sticker Star,3DS,2012,E,Nintendo,2.3,Role-Playing,75.0,5.6,1.12,0.41,0.64,0.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paper Mario: The Thousand-Year Door,GC,2004,E,Nintendo,2.25,Role-Playing,87.0,9.4,1.48,0.25,0.46,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paperboy / Rampage,GBA,2005,E,Zoo Digital Publishing,0.13,Misc,59.0,7.1,0.1,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParaWorld,PC,2006,T,Deep Silver,0.02,Strategy,71.0,8.3,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parasite Eve,PS,1998,M,SquareSoft,2.1,Role-Playing,81.0,8.9,0.94,0.07,1.05,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parasite Eve II,PS,1999,M,SquareSoft,0.58,Role-Playing,79.0,9.0,0.32,0.22,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pariah,XB,2005,M,Hip Interactive,0.1,Action,70.0,7.4,0.08,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paris-Dakar Rally,PS2,2001,E,Acclaim Entertainment,0.15,Racing,36.0,3.9,0.08,0.06,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patapon,PSP,2007,E,Sony Computer Entertainment,0.81,Misc,86.0,8.7,0.33,0.25,0.07,0.16,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Patapon 2,PSP,2008,E,Sony Computer Entertainment,0.1,Misc,81.0,8.3,0.0,0.03,0.06,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patapon 3,PSP,2011,E,Sony Computer Entertainment,0.27,Misc,74.0,7.2,0.05,0.03,0.17,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrician IV,PC,2010,E,Kalypso Media,0.04,Strategy,66.0,6.4,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payday 2,PC,2013,M,505 Games,0.05,Shooter,79.0,3.4,0.04,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payday 2,PS3,2013,M,505 Games,0.43,Shooter,74.0,6.2,0.22,0.14,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payday 2,X360,2013,M,505 Games,0.57,Shooter,75.0,6.3,0.33,0.19,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peggle Nights,PC,2008,E,PopCap Games,0.02,Puzzle,76.0,8.1,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peggle: Dual Shot,DS,2009,E,PopCap Games,0.12,Puzzle,84.0,8.2,0.11,0.0,0.0,0.01,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Penguins of Madagascar,3DS,2014,E,Namco Bandai Games,0.07,Action,51.0,4.1,0.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Penguins of Madagascar,Wii,2014,E,Namco Bandai Games,0.01,Action,63.2,8.4,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Penguins of Madagascar,WiiU,2014,E,Namco Bandai Games,0.03,Action,63.2,5.2,0.01,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percy Jackson and the Olympians: The Lightning Thief,DS,2010,E10+,Activision,0.24,Role-Playing,56.0,6.9,0.22,0.01,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Perfect Dark Zero,X360,2005,M,Microsoft Game Studios,0.77,Shooter,81.0,7.3,0.66,0.02,0.03,0.06,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Persona 2: Eternal Punishment,PS,2000,T,Atlus,0.35,Role-Playing,83.0,8.4,0.03,0.02,0.28,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Persona 4: Arena,PS3,2012,T,Atlus,0.73,Fighting,86.0,7.7,0.3,0.11,0.24,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Persona 4: Arena,X360,2012,T,Atlus,0.13,Fighting,83.0,7.3,0.08,0.01,0.03,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Persona 4: Arena Ultimax,PS3,2014,T,Atlus,0.14,Fighting,84.0,8.1,0.0,0.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Persona 4: Arena Ultimax,X360,2014,T,Atlus,0.08,Fighting,85.0,7.4,0.06,0.01,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Persona 4: Dancing All Night,PSV,2015,T,Nippon Ichi Software,0.32,Misc,76.0,8.6,0.09,0.04,0.15,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Persona 4: Golden,PSV,2012,M,Atlus,1.12,Role-Playing,93.0,9.2,0.36,0.23,0.38,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Persona Q: Shadow of the Labyrinth,3DS,2014,M,Nippon Ichi Software,0.72,Role-Playing,83.0,8.1,0.34,0.07,0.27,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Personal Trainer: Cooking,DS,2006,E,Nintendo,3.11,Misc,81.0,7.8,0.9,1.0,1.03,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Personal Trainer: Math,DS,2007,E,Nintendo,1.69,Puzzle,63.0,9.4,0.48,1.12,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Personal Trainer: Walking,DS,2008,E,Nintendo,0.76,Sports,69.0,8.2,0.21,0.32,0.17,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pet Alien: An Intergalactic Puzzlepalooza,DS,2007,E,Game Factory,0.03,Action,58.0,7.1,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pet Pals: Animal Doctor,Wii,2008,E10+,JoWood Productions,0.14,Simulation,61.0,7.1,0.13,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pet Pals: New Leash on Life,DS,2010,E,Destineer,0.05,Simulation,44.0,7.9,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Jackson's King Kong: The Official Game of the Movie,DS,2005,T,Ubisoft,0.13,Action,28.0,3.2,0.12,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Jackson's King Kong: The Official Game of the Movie,GC,2005,T,Ubisoft,0.24,Action,81.0,8.3,0.19,0.05,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Jackson's King Kong: The Official Game of the Movie,PS2,2005,T,Ubisoft,2.04,Action,82.0,8.2,0.71,1.02,0.0,0.31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Jackson's King Kong: The Official Game of the Movie,PSP,2005,T,Ubisoft,0.19,Action,56.0,6.4,0.16,0.01,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Jackson's King Kong: The Official Game of the Movie,X360,2005,T,Ubisoft,0.26,Action,80.0,7.5,0.2,0.03,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Jackson's King Kong: The Official Game of the Movie,XB,2005,T,Ubisoft,0.53,Action,82.0,8.5,0.34,0.17,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Bunnyz,DS,2008,E,Ubisoft,0.43,Simulation,69.5,7.8,0.39,0.01,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Bunnyz Bunch,DS,2011,E,Ubisoft,0.05,Simulation,69.5,5.5,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Catz Clan,DS,2008,E,Ubisoft,0.54,Simulation,69.5,7.1,0.47,0.03,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Dogz 2,DS,2007,E,Ubisoft,1.1,Simulation,69.5,8.5,0.46,0.51,0.0,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Dogz 2,PS2,2007,E,Ubisoft,0.56,Simulation,69.5,7.2,0.28,0.21,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Dogz 2,Wii,2007,E,Ubisoft,0.57,Simulation,69.5,8.2,0.52,0.01,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Dogz Fashion,DS,2008,E,Ubisoft,0.84,Simulation,69.5,7.8,0.46,0.3,0.0,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Fantasy 3D,3DS,2011,E,Ubisoft,0.07,Simulation,69.5,8.6,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Fantasy: Moonlight Magic,DS,2010,E,Ubisoft,0.12,Simulation,69.5,3.8,0.11,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Fantasy: Sunshine Magic,DS,2010,E,Ubisoft,0.08,Simulation,69.5,5.3,0.07,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Hamsterz Superstarz,DS,2009,E,Ubisoft,0.1,Simulation,69.5,6.8,0.09,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Monkeyz House,DS,2008,E,Ubisoft,0.22,Simulation,69.5,5.6,0.2,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Nursery,DS,2009,E,Ubisoft,0.54,Simulation,69.5,5.9,0.5,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Pony: Beauty Pageant,DS,2009,E,Ubisoft,0.19,Simulation,69.5,7.3,0.18,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Rescue: Endangered Paradise,DS,2008,E,Ubisoft,0.22,Adventure,60.1,6.3,0.21,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Rescue: Ocean Patrol,DS,2008,E,Ubisoft,0.37,Adventure,60.1,5.8,0.35,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Rescue: Wildlife Vet,DS,2008,E,Ubisoft,0.38,Simulation,69.5,4.5,0.35,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Rescue: Wildlife Vet,Wii,2008,E,Ubisoft,0.21,Simulation,69.5,8.4,0.2,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Wild Animals: Dolphinz,DS,2007,E,Ubisoft,1.32,Simulation,69.5,7.2,0.71,0.48,0.0,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz Wild Animals: Tigerz,DS,2008,E,Ubisoft,0.56,Simulation,69.5,8.6,0.52,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Catz 2,DS,2007,E,Ubisoft,1.02,Simulation,69.5,9.0,0.51,0.4,0.0,0.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Catz 2,PS2,2006,E,Ubisoft,0.37,Simulation,69.5,7.4,0.18,0.14,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Catz 2,Wii,2007,E,Ubisoft,0.44,Simulation,69.5,5.8,0.4,0.01,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Catz Playground,DS,2010,E,Ubisoft,0.03,Simulation,69.5,7.5,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Crazy Monkeyz,Wii,2008,E,Ubisoft,0.25,Simulation,69.5,7.5,0.22,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Dogz Family,PSP,2009,E,Ubisoft,0.08,Simulation,69.5,5.9,0.05,0.02,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Dogz Talent Show,DS,2009,E,Ubisoft,0.15,Simulation,69.5,8.0,0.14,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Dolphinz Encounter,DS,2009,E,Ubisoft,0.02,Simulation,69.5,6.2,0.01,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Hamsterz Bunch,PSP,2009,E,Ubisoft,0.07,Simulation,69.5,7.8,0.06,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Horse Club,Wii,2008,E,Ubisoft,0.21,Misc,67.5,7.4,0.2,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Horsez 2,DS,2007,E,Ubisoft,0.43,Simulation,69.5,6.9,0.39,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Horsez 2,PS2,2007,E,Ubisoft,0.26,Simulation,69.5,5.6,0.13,0.1,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Horsez 2,Wii,2007,E,Ubisoft,0.42,Simulation,69.5,8.7,0.39,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petz: Saddle Club,PSP,2009,E,Ubisoft,0.09,Simulation,69.5,9.3,0.08,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phantasy Star Collection,GBA,2002,E,Atari,0.11,Role-Playing,76.0,8.1,0.08,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
